timestamp,e_v_x,e_v_y,e_v_a,e_alpha
35.947,[ 0.07955102  0.00527636 -2.14044873],[ 0.20044393  0.12616927 -2.01955581],[2.94995418 2.87567952 0.72995443],[2.06869283]
35.998,[ 0.07874874  0.00447408 -2.14125101],[ 0.19837525  0.12410059 -2.0216245 ],[2.94799682 2.87372217 0.72799708],[2.05821601]
36.047,[ 0.07846194  0.00418728 -2.14153781],[ 0.19849783  0.12422317 -2.02150191],[2.94487057 2.87059592 0.72487083],[2.0490509]
36.099,[ 0.07841528  0.00414062 -2.14158447],[ 0.19758598  0.12331132 -2.02241377],[2.94193176 2.8676571  0.72193201],[2.03892225]
36.145,[ 0.07901978  0.00474512 -2.14097997],[ 0.19898661  0.12471195 -2.02101314],[2.93797637 2.86370171 0.71797662],[2.03660485]
36.198,[ 0.07851355  0.00423889 -2.1414862 ],[ 0.20044756  0.1261729  -2.01955218],[2.93409967 2.85982501 0.71409992],[2.04165855]
36.248,[ 0.07898375  0.00470909 -2.141016  ],[ 0.20080999  0.12653533 -2.01918976],[2.92920691 2.85493225 0.70920717],[2.04933464]
36.294,[ 0.08285587  0.00858121 -2.13714388],[ 0.19837514  0.12410048 -2.02162461],[2.92327777 2.84900311 0.70327802],[2.06573873]
36.345,[ 0.08520259  0.01092793 -2.13479716],[ 0.19629208  0.12201743 -2.02370766],[2.91742003 2.84314538 0.69742029],[2.08054375]
36.394,[ 0.08816913  0.01389447 -2.13183062],[ 0.19485002  0.12057536 -2.02514973],[2.91276999 2.83849533 0.69277024],[2.09489412]
36.448,[ 0.09106327  0.01678862 -2.12893647],[ 0.19329527  0.11902062 -2.02670447],[2.90599161 2.83171695 0.68599186],[2.11117216]
36.495,[ 0.09395039  0.01967574 -2.12604935],[ 0.19154286  0.1172682  -2.02845689],[2.90241733 2.82814268 0.68241759],[2.1224329]
36.553,[ 0.09343033  0.01915567 -2.12656942],[ 0.19094325  0.11666859 -2.0290565 ],[2.89791647 2.82364181 0.67791672],[2.1367857]
36.597,[ 0.09856444  0.02428978 -2.12143531],[ 0.18872728  0.11445262 -2.03127247],[2.89512784 2.82085318 0.67512809],[2.14952626]
