timestamp,e_v_x,e_v_y,e_v_a,e_alpha
1191.416,[ 0.52039501  0.44612036 -2.69960473],[ 0.48395162  0.40967697 -2.73604812],[5.2381893  5.16391464 2.01818955],[3.62166202]
1191.481,[ 0.52529426  0.4510196  -2.69470549],[ 0.48570123  0.41142657 -2.73429851],[5.21580371 5.14152905 1.99580396],[3.61294655]
1191.545,[ 0.52969626  0.4554216  -2.69030349],[ 0.48737489  0.41310023 -2.73262486],[5.19893141 5.12465675 1.97893167],[3.59478731]
1191.614,[ 0.53036169  0.45608703 -2.68963806],[ 0.48568669  0.41141203 -2.73431305],[5.15648428 5.08220962 1.93648453],[3.57595702]
1191.679,[ 0.53374991  0.45947525 -2.68624984],[ 0.48769521  0.41342055 -2.73230453],[5.14316789 5.06889324 1.92316815],[3.56674034]
1191.742,[ 0.53119148  0.45691682 -2.68880827],[ 0.49071062  0.41643597 -2.72928912],[5.12320375 5.0489291  1.90320401],[3.56827489]
1191.807,[ 0.50601057  0.43173591 -2.71398917],[ 0.50543686  0.4311622  -2.71456289],[5.04506985 4.97079519 1.8250701 ],[3.62005717]
1191.868,[ 0.50851978  0.43424512 -2.71147996],[ 0.51285464  0.43857998 -2.70714511],[5.03107616 4.95680151 1.81107642],[3.62565308]
1191.932,[ 0.51282376  0.4385491  -2.70717599],[ 0.51794738  0.44367272 -2.70205237],[5.00659987 4.93232521 1.78660012],[3.61975752]
1191.997,[ 0.520686    0.44641134 -2.69931375],[ 0.52211299  0.44783833 -2.69788676],[4.9921803  4.91790564 1.77218055],[3.60450975]
1192.063,[ 0.52885945  0.45458479 -2.69114029],[ 0.52247989  0.44820524 -2.69751985],[4.96891215 4.89463749 1.7489124 ],[3.58152506]
1192.127,[ 0.52497338  0.45069872 -2.69502637],[ 0.51914754  0.44487288 -2.70085221],[4.93201396 4.8577393  1.71201421],[3.57015903]
1192.191,[ 0.51971466  0.44544    -2.70028509],[ 0.51257006  0.4382954  -2.70742969],[4.92209512 4.84782046 1.70209538],[3.55995427]
1192.258,[ 0.50905961  0.43478495 -2.71094014],[ 0.50365872  0.42938406 -2.71634103],[4.90861313 4.83433847 1.68861338],[3.55701539]
1192.327,[ 0.4854898   0.41121514 -2.73450995],[ 0.48562504  0.41135039 -2.7343747 ],[4.88116635 4.8068917  1.66116661],[3.5568648]
